model,shock,family,design,event_year,span,window_start,window_end,sample,outcome,opp,treatment,treatment_col,treatment_scope,note,status,beta,se,t,p,nobs,firms,treated_firms,control_firms,rows
rsz,OIL_COLLAPSE_1986,oil,national,1986,3,1983,1989,pre_multiseg,rel_inv,l_margin,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0013085108512603588,0.005850705571311414,-0.22365009404618882,0.8230317612839795,29973.0,2475.0,2475.0,0.0,29973.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,3,1983,1989,pre_multiseg,rel_inv,sgrow,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0006911377931689918,0.005934633463644776,-0.11645837900568962,0.9072903861762696,29973.0,2475.0,2475.0,0.0,29973.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,5,1981,1991,all_multiseg,rel_inv,l_margin,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,0.0014832531827431335,0.006400728272483332,0.23173194042928275,0.8167474737012506,51409.0,3550.0,3173.0,377.0,51409.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,5,1981,1991,all_multiseg,rel_inv,sgrow,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.002719149716255836,0.004675026634791049,-0.581632989215551,0.56081737908521,51409.0,3550.0,3173.0,377.0,51409.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,5,1981,1991,pre_multiseg,rel_inv,l_margin,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,0.0014937843942317472,0.006531834500408213,0.22869293368323887,0.8191088950156185,47480.0,2882.0,2882.0,0.0,47480.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,5,1981,1991,pre_multiseg,rel_inv,sgrow,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0015707756640937164,0.005013149073323858,-0.31333113001809226,0.754030928992423,47480.0,2882.0,2882.0,0.0,47480.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,7,1979,1993,all_multiseg,rel_inv,l_margin,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.002171806316341038,0.0053642274301738966,-0.40486842599636624,0.6855758020823599,71754.0,4130.0,3597.0,533.0,71754.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,7,1979,1993,all_multiseg,rel_inv,sgrow,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0024438605008911627,0.003879213495561684,-0.6299886571562126,0.5287046214453399,71754.0,4130.0,3597.0,533.0,71754.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,7,1979,1993,pre_multiseg,rel_inv,l_margin,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.002521052073367626,0.005573233016845596,-0.4523500212080709,0.6510187656885924,65345.0,3265.0,3265.0,0.0,65345.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,7,1979,1993,pre_multiseg,rel_inv,sgrow,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0021690889526184845,0.004199428473661681,-0.5165200374819464,0.6054934826876335,65345.0,3265.0,3265.0,0.0,65345.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,3,1983,1989,all_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0027025613504192076,0.014511463017792447,-0.18623631174235208,0.852261194655533,31826.0,2934.0,490.0,2444.0,31826.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,3,1983,1989,all_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,0.006685657023147984,0.013973720224635958,0.4784450322227743,0.6323383209892004,31826.0,2934.0,490.0,2444.0,31826.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,3,1983,1989,pre_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.006289328243322246,0.014182206859685758,-0.4434661195924484,0.6574331978238446,29973.0,2475.0,466.0,2009.0,29973.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,3,1983,1989,pre_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,0.009687260231345102,0.01355517048564811,0.7146542525305559,0.4748306722049258,29973.0,2475.0,466.0,2009.0,29973.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,5,1981,1991,all_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,0.012255812304100153,0.014463685725712171,0.847350567242548,0.3968051037349387,51409.0,3550.0,567.0,2983.0,51409.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,5,1981,1991,all_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0035013543595332655,0.011312874356678281,-0.30950174545749515,0.7569415874139667,51409.0,3550.0,567.0,2983.0,51409.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,5,1981,1991,pre_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,0.00939847516313676,0.014764221371690341,0.6365710000229248,0.524408394253425,47480.0,2882.0,528.0,2354.0,47480.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,5,1981,1991,pre_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0008979191642146154,0.011343741859053172,-0.07915546522226327,0.9369094098815522,47480.0,2882.0,528.0,2354.0,47480.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,7,1979,1993,all_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,0.003126439924401118,0.013994166693790354,0.2234102246179772,0.8232170766747697,71754.0,4130.0,618.0,3512.0,71754.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,7,1979,1993,all_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0030739546569963994,0.009433838486913539,-0.3258434688340846,0.7445440276601785,71754.0,4130.0,618.0,3512.0,71754.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,7,1979,1993,pre_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.0005776706044501289,0.014469543681909308,-0.03992320816394282,0.9681545043527602,65345.0,3265.0,572.0,2693.0,65345.0
rsz,OIL_COLLAPSE_1986,oil,national,1986,7,1979,1993,pre_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Exploratory oil price-collapse shock; not a derivative-availability event.,ok,-0.001117830684035368,0.009693930565393296,-0.11531242941082652,0.9081979398552535,65345.0,3265.0,572.0,2693.0,65345.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,all_multiseg,rel_inv,l_margin,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.012537601430555722,0.020235869741572966,0.6195731436637106,0.5355459346572733,28425.0,2508.0,130.0,2507.0,28425.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,all_multiseg,rel_inv,sgrow,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.029697463924412547,0.020320114320659707,-1.4614811440415358,0.14389921075871404,28425.0,2508.0,130.0,2507.0,28425.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,pre_multiseg,rel_inv,l_margin,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.006190767880940119,0.019938045698522106,0.31050023530636234,0.7561839184172707,27057.0,2174.0,123.0,2173.0,27057.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,pre_multiseg,rel_inv,sgrow,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.03505551785021909,0.0212587115397686,-1.6489954146393515,0.09916477619805097,27057.0,2174.0,123.0,2173.0,27057.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,all_multiseg,rel_inv,l_margin,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.003988429613273054,0.01882353214124993,0.2118852924809367,0.832197814586414,45384.0,3249.0,156.0,3248.0,45384.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,all_multiseg,rel_inv,sgrow,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.019890234402992563,0.01806696935307723,-1.100917038950132,0.27094067930949484,45384.0,3249.0,156.0,3248.0,45384.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,pre_multiseg,rel_inv,l_margin,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.0022672599271039815,0.018877889377293428,0.12010134617226179,0.9044036241055196,42126.0,2623.0,144.0,2622.0,42126.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,pre_multiseg,rel_inv,sgrow,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.02953391404183507,0.017764168845646463,-1.662555355021469,0.0964113211184634,42126.0,2623.0,144.0,2622.0,42126.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,all_multiseg,rel_inv,l_margin,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.0016810755256104356,0.018902389392575044,-0.08893455164301983,0.9291342954158437,63544.0,4036.0,180.0,4034.0,63544.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,all_multiseg,rel_inv,sgrow,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.008416669342230147,0.014894096734511272,-0.5651010257458441,0.5720076939498298,63544.0,4036.0,180.0,4034.0,63544.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,pre_multiseg,rel_inv,l_margin,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.003331352991125145,0.019145683762229707,-0.17400020978603983,0.8618660856484248,57713.0,3091.0,164.0,3089.0,57713.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,pre_multiseg,rel_inv,sgrow,gas_segment,seg_gas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.019050491744459375,0.014026616326391487,-1.3581673085771455,0.17441745905478512,57713.0,3091.0,164.0,3089.0,57713.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,all_multiseg,rel_inv,l_margin,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.003084735060240409,0.01637156032429015,0.18842034596199425,0.8505490697709623,28425.0,2508.0,318.0,2466.0,28425.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,all_multiseg,rel_inv,sgrow,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.027962463102059142,0.017459370994316614,1.6015733391060596,0.10926583729619876,28425.0,2508.0,318.0,2466.0,28425.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,pre_multiseg,rel_inv,l_margin,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.0027057218177106083,0.01599877791011831,0.16912053113753112,0.8657036004359235,27057.0,2174.0,280.0,2142.0,27057.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,pre_multiseg,rel_inv,sgrow,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.027002931678900177,0.017701303991172333,1.5254769757282616,0.12715648436427696,27057.0,2174.0,280.0,2142.0,27057.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,all_multiseg,rel_inv,l_margin,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.008805343290190955,0.01619010952925289,0.5438717554245779,0.5865333474764818,45384.0,3249.0,437.0,3194.0,45384.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,all_multiseg,rel_inv,sgrow,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.016590051348598058,0.014893331552033852,1.1139247985339116,0.2653194452732439,45384.0,3249.0,437.0,3194.0,45384.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,pre_multiseg,rel_inv,l_margin,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.009125343288863398,0.016100274672980027,0.5667818390811573,0.5708664076017436,42126.0,2623.0,370.0,2584.0,42126.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,pre_multiseg,rel_inv,sgrow,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.012719904928722669,0.015277613991561845,0.8325845211004903,0.4050853390512328,42126.0,2623.0,370.0,2584.0,42126.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,all_multiseg,rel_inv,l_margin,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.020376888388774467,0.016269410222778828,1.2524663223651926,0.21040609932374799,63544.0,4036.0,562.0,3958.0,63544.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,all_multiseg,rel_inv,sgrow,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.005152544186212286,0.014418845040795662,0.3573479132090013,0.7208329373368327,63544.0,4036.0,562.0,3958.0,63544.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,pre_multiseg,rel_inv,l_margin,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.019734840512579902,0.016224977872665015,1.216324648789082,0.22386770086132213,57713.0,3091.0,476.0,3034.0,57713.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,pre_multiseg,rel_inv,sgrow,oilgas_segment,seg_oilgas,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.0037098780635545694,0.015093694274646366,0.2457899302880566,0.8058459814115249,57713.0,3091.0,476.0,3034.0,57713.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,all_multiseg,rel_inv,l_margin,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.001887703728787303,0.012706969784896632,0.14855656074912582,0.8819050548759049,28425.0,2508.0,470.0,2392.0,28425.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,all_multiseg,rel_inv,sgrow,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.026033881746466474,0.013590711661564458,1.915564276158711,0.05543487242067857,28425.0,2508.0,470.0,2392.0,28425.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,pre_multiseg,rel_inv,l_margin,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.0005068722442068394,0.01246196900107156,0.040673527928311755,0.9675565846083463,27057.0,2174.0,412.0,2074.0,27057.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,pre_multiseg,rel_inv,sgrow,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.025177406213784656,0.014309298026341712,1.75951372089924,0.0785060623792615,27057.0,2174.0,412.0,2074.0,27057.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,all_multiseg,rel_inv,l_margin,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.006612711368869925,0.0125351178053986,0.5275348402407495,0.5978257239832381,45384.0,3249.0,598.0,3114.0,45384.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,all_multiseg,rel_inv,sgrow,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.01895761558099082,0.011846308725760948,1.6002972757045952,0.1095420848420734,45384.0,3249.0,598.0,3114.0,45384.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,pre_multiseg,rel_inv,l_margin,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.005757125763133,0.01253216704530134,0.4593878889678148,0.6459587813162413,42126.0,2623.0,503.0,2514.0,42126.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,pre_multiseg,rel_inv,sgrow,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.0161629125637605,0.012478202439709379,1.2952917410864622,0.19522900220197648,42126.0,2623.0,503.0,2514.0,42126.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,all_multiseg,rel_inv,l_margin,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.009111498691897384,0.012924885053707065,0.7049578123160221,0.48083991391391634,63544.0,4036.0,744.0,3876.0,63544.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,all_multiseg,rel_inv,sgrow,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.010727472986724022,0.011288788466547935,0.9502767297405511,0.3419764479558072,63544.0,4036.0,744.0,3876.0,63544.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,pre_multiseg,rel_inv,l_margin,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.007286270618622119,0.013031230175773081,0.5591391235010442,0.5760695782091505,57713.0,3091.0,619.0,2961.0,57713.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,pre_multiseg,rel_inv,sgrow,energy_segment,seg_energy_trial,segment,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.009167886762047965,0.01194075065752495,0.7677814423057606,0.44262109884012557,57713.0,3091.0,619.0,2961.0,57713.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,all_multiseg,rel_inv,l_margin,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.011772353062783713,0.010687000412529788,-1.1015582116925364,0.2706670856555329,28425.0,2508.0,125.0,2383.0,28425.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,all_multiseg,rel_inv,sgrow,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.003277861864616197,0.02738611954206904,0.11969062866248456,0.9047294305281062,28425.0,2508.0,125.0,2383.0,28425.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,pre_multiseg,rel_inv,l_margin,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.010906308990207383,0.010925569499613276,-0.9982371162064756,0.31817685128566153,27057.0,2174.0,124.0,2050.0,27057.0
rsz,NATGAS_1990,gas,national,1990,3,1987,1993,pre_multiseg,rel_inv,sgrow,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,0.0030381426155675455,0.027809813267779575,0.10924714187446684,0.9130076009055654,27057.0,2174.0,124.0,2050.0,27057.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,all_multiseg,rel_inv,l_margin,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.0035465530169849777,0.009990577625300479,-0.35498978637667217,0.7225994786330525,45384.0,3249.0,144.0,3105.0,45384.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,all_multiseg,rel_inv,sgrow,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.012471882092946395,0.021632511371603998,-0.5765341748215911,0.5642580525836696,45384.0,3249.0,144.0,3105.0,45384.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,pre_multiseg,rel_inv,l_margin,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.0037077210687403717,0.010433911615733128,-0.3553529304531925,0.7223275615958675,42126.0,2623.0,142.0,2481.0,42126.0
rsz,NATGAS_1990,gas,national,1990,5,1985,1995,pre_multiseg,rel_inv,sgrow,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.012064115694275438,0.021073849681230647,-0.5724685274290583,0.5670086454841163,42126.0,2623.0,142.0,2481.0,42126.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,all_multiseg,rel_inv,l_margin,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.008131048013475273,0.01047221972419436,-0.7764397833144973,0.437493191292734,63544.0,4036.0,169.0,3867.0,63544.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,all_multiseg,rel_inv,sgrow,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.004902767399355892,0.017263029675937104,-0.2840038794690742,0.7764086335657456,63544.0,4036.0,169.0,3867.0,63544.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,pre_multiseg,rel_inv,l_margin,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.009288140779251042,0.011296881138895043,-0.8221862888573795,0.41097526846406107,57713.0,3091.0,164.0,2927.0,57713.0
rsz,NATGAS_1990,gas,national,1990,7,1983,1997,pre_multiseg,rel_inv,sgrow,pre_gas_any,share_gas,firm_pre_binary,NYMEX natural gas futures launch; treated exposure is gas/oilgas/energy SIC proxy.,ok,-0.004147314504498912,0.01666557757330644,-0.24885513185824062,0.8034739869736591,57713.0,3091.0,164.0,2927.0,57713.0
